Product name,Price_per_unit,Rating,Rating_count,1 star count,2 star count,3 star count,4 star count,5 star count,Similar_product_1,Similar_product_price_1,Similar_product_2,Similar_product_price_2,Similar_product_3,Similar_product_price_3,Similar_product_4,Similar_product_price_4,Similar_product_5,Similar_product_price_5,Pros,Cons,product recommendation,recommendation_count,recommendation_percent
Proper Twelve Irish Whiskey 750ml,19.99,4.0,142,16,16,5,13,92,Catch Fire Apple & Cinnamon Whisky 50ml,,,,,,,,El Padrino Blanco Tequila 750ml,22.99,"{'satisfaction': '16 reviews', 'price': '15 reviews'}",,58 out of 90 (64%) of reviewers would recommend this product to a friend.,58.0,64%
Skrewball Peanut Butter Whiskey 375ml,14.99,4.6,372,17,4,9,42,300,Skatterbrain Peanut Butter Whiskey 750ml,15.99,White Claw Hard Seltzer Variety #3 12pk-12oz Cans,15.99,TRULY Punch Variety Pack 12pk-12oz Cans,15.99,Skatterbrain Dark Chocolate Banana Whiskey 750ml,18.99,Shepherd's P'Nutty Peanut Butter Whiskey 750ml,16.99,"{'satisfaction': '58 reviews', 'enjoyment': '14 reviews'}","{'disappointing': '3 reviews', 'smell': '3 reviews'}",147 out of 166 (89%) of reviewers would recommend this product to a friend.,147.0,89%
Tullamore Dew Rum Cask Finish Irish Whiskey 750ml,27.99,4.7,20,1,0,0,2,17,Kilbrin Irish Whiskey Sherry Cask 750ml,26.99,Winchester KY Double Oak Bourbon Whiskey 750ml,26.99,Kavanagh Toasted French Oak Finish Irish Whiskey 750ml,29.99,"Mascota Vineyards Unanime, 2017 750ml",24.99,1858 Red Blend 750ml,24.99,{'satisfaction': '2 reviews'},,12 out of 13 (92%) of reviewers would recommend this product to a friend.,12.0,92%
Wolfhound Irish Whiskey 750ml,18.99,4.0,113,6,7,14,35,51,Kilbrin Blended Irish Whiskey 750ml,16.99,Malloye Irish Whiskey 750ml,19.99,Dunville's 1808 Irish Whiskey 750ml,17.99,Two Stars Bourbon 750ml,19.99,Carlyle Blended Scotch Whisky 750ml,16.99,"{'price': '32 reviews', 'value': '15 reviews'}",,83 out of 99 (84%) of reviewers would recommend this product to a friend.,83.0,84%
Proper Twelve Irish Whiskey 1l,32.99,4.0,142,16,16,5,13,92,Kavanagh Irish Whiskey 1.75L,34.99,Dunville's Three Crowns Sherry Finished Irish Whiskey 750ml,34.99,Kavanagh Single Grain Irish Whisky 750ml,32.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,Corona Extra 24-12oz Btls,26.99,"{'satisfaction': '16 reviews', 'price': '15 reviews'}",,58 out of 90 (64%) of reviewers would recommend this product to a friend.,58.0,64%
Skrewball Peanut Butter Whiskey 200ml,9.99,4.6,372,17,4,9,42,300,Witching Hour Red Blend 750ml,,Cloud Break Red Blend Black Cloud 750ml,,Sheelin Peanut Butter Cream 750ml,,Sheelin White Chocolate 750ml,,Ed Edmundo Cabernet Sauvignon 750ml,,"{'satisfaction': '58 reviews', 'enjoyment': '14 reviews'}","{'disappointing': '3 reviews', 'smell': '3 reviews'}",147 out of 166 (89%) of reviewers would recommend this product to a friend.,147.0,89%
Cali Mavericks DoubleWood Whiskey Barrel Select 750ml,32.99,4.8,5,0,0,0,1,4,Cali Riptide Rye Csk Strength Barrrel Select 750ml,32.99,Cali California Sipping Whiskey Barrel Select 750ml,28.99,3 Amigos Organic Blanco Tequila 750ml,33.99,Wolcott Kentucky Straight Bourbon 750ml,26.99,Redemption High Rye Bourbon 750ml,27.99,"{'satisfaction': '3 reviews', 'enjoyment': '2 reviews'}",,4 out of 4 (100%) of reviewers would recommend this product to a friend.,4.0,100
Gold Bar Whiskey 750ml,38.99,4.0,16,3,1,0,1,11,Yuu Baal Mezcal Joven 750ml,36.99,Bottega Oro Prosecco 750ml,29.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,Corona Extra 24-12oz Btls,26.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,{'satisfaction': '4 reviews'},,9 out of 13 (69%) of reviewers would recommend this product to a friend.,9.0,69%
Malloye Irish Whiskey 1.75l,36.99,4.1,76,4,2,9,26,35,Kilbrin Blended Irish Whiskey 1.75L,34.99,Kavanagh Irish Whiskey 1.75L,34.99,Carlyle Blended Scotch Whisky 1.75L,19.99,Redemption Rye 750ml,27.99,Two Stars Bourbon 1.75L,36.99,"{'price': '32 reviews', 'value': '7 reviews'}",,50 out of 61 (82%) of reviewers would recommend this product to a friend.,50.0,82%
Jim Beam Orange Bourbon Whiskey 750ml,12.99,2.8,4,2,0,0,1,1,Skatterbrain Peanut Butter Whiskey 750ml,15.99,Skatterbrain Dark Cherry Vanilla Whiskey 750ml,15.99,Skatterbrain PB&J Whiskey 750ml,18.99,Skatterbrain Dark Chocolate Banana Whiskey 750ml,18.99,Catch Fire Cinnamon Whisky 750ml,10.99,,,,,
High West Rye Whiskey Rendezvous 750ml,60.99,4.6,54,2,0,4,7,41,Russell's Reserve Single Barrel Barrel Select Bourbon 750ml,67.99,Chestnut Farms Bourbon 750ml,59.99,Masterson's Rye Whiskey 10 Year 750ml,77.99,Maker's Mark Bourbon Private Barrel Select 750ml,74.99,De Margerie Grand Cru Brut 750ml,44.99,"{'enjoyment': '3 reviews', 'satisfaction': '2 reviews'}",,20 out of 23 (87%) of reviewers would recommend this product to a friend.,20.0,87%
Jim Beam Orange Bourbon Whiskey 1.75l,22.99,2.8,4,2,0,0,1,1,Luxardo Maraschino Cherries 14.1oz,21.99,El Padrino Tropical Mango Tequila 750ml,21.99,Legado Blanco Tequila 1.75L,22.99,"Mascota Vineyards Unanime, 2017 750ml",24.99,1858 Red Blend 750ml,24.99,,,,,
Stranahan'S Blue Peak Single Malt Whiskey 750ml,40.99,4.8,6,0,0,0,1,5,Swift Single Malt Texas Whiskey 750ml,45.99,Swift Single Malt Sauternes Finish 750ml,52.99,Redemption Rye Rum Cask Finish 750ml,44.99,George Dickel Single Barrel 750ml,39.99,Catoctin Creek Roundstone Rye Whiskey 750ml,49.99,{'satisfaction': '2 reviews'},,4 out of 4 (100%) of reviewers would recommend this product to a friend.,4.0,100
Kinsale BlackReserve Irish Whiskey 750ml,24.99,4.5,17,0,1,2,2,12,Kinsale Small Batch Irish Whiskey 750ml,18.99,Kilbrin Blended Irish Whiskey 750ml,16.99,Kavanagh Irish Whiskey 750ml,17.99,McFarlane's Reserve Kentucky Straight Bourbon 750ml,19.99,King's Creek Black Label 4Yr Whiskey 750ml,15.99,"{'satisfaction': '6 reviews', 'price': '3 reviews'}",,13 out of 15 (87%) of reviewers would recommend this product to a friend.,13.0,87%
Belle Meade Sour Mash Straight Whiskey Bourbon 750ml,42.99,4.8,35,0,0,1,5,29,Bib & Tucker 6 Year Bourbon 750ml,52.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,King's Creek 9Yr Tennessee Sour Mash Whiskey 750ml,34.99,Redemption Wheated Bourbon 750ml,44.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,"{'price': '5 reviews', 'satisfaction': '4 reviews'}",,21 out of 21 (100%) of reviewers would recommend this product to a friend.,21.0,100
Balcones Single Malt Whiskey 750ml,62.99,4.5,67,2,3,5,5,52,Balcones Single Malt Whiskey Cask Strength Barrel Select 750ml,83.99,Dalmore 12 Year Sherry Cask Select 750ml,79.99,Maker's Mark Bourbon Private Barrel Select 750ml,74.99,Masterson's Rye Whiskey 10 Year 750ml,77.99,Balcones True Blue Cask Strength Barrel Select 750ml,62.99,"{'satisfaction': '10 reviews', 'enjoyment': '3 reviews'}",{'price': '4 reviews'},34 out of 40 (85%) of reviewers would recommend this product to a friend.,34.0,85%
Jameson Irish Whiskey 375ml,14.99,4.6,7302,77,98,488,1349,5290,"Carmen Gran Reserva Cabernet Sauvignon, 2018 750ml",17.99,Samuel Robert Winery Pinot Noir Vintner's Reserve Willamette 750ml,15.99,Josh Cellars Bourbon Barrel Cabernet Sauvignon Family Reserve 750ml,16.99,Buttercream Chardonnay 750ml,13.99,Harvester Cabernet Sauvignon Paso Robles 750ml,19.99,"{'satisfaction': '148 reviews', 'price': '69 reviews'}",,116 out of 122 (95%) of reviewers would recommend this product to a friend.,116.0,95%
Jim Beam Rye Whiskey 750ml,17.49,4.4,39,2,1,1,9,26,Winchester Kentucky Rye 1.75L,37.99,,,,,,,Diet Dr Pepper 12pk-12oz Cans,,"{'satisfaction': '8 reviews', 'price': '7 reviews'}",,4 out of 6 (67%) of reviewers would recommend this product to a friend.,4.0,67%
10th Street Single Malt American Whiskey 750ml,61.99,5.0,4,0,0,0,0,4,Abbona Barolo 750ml,49.99,Swift Single Malt Sauternes Finish 750ml,52.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,De Margerie Grand Cru Brut 750ml,44.99,"Flowers Pinot Noir Sonoma Coast, 2018 750ml",46.99,,,,,
Teeling Single Malt Irish Whiskey 750ml,59.99,4.4,24,1,0,2,7,14,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,De Margerie Grand Cru Brut 750ml,44.99,"Flowers Pinot Noir Sonoma Coast, 2018 750ml",46.99,"Domaine Drouhin Pinot Noir, 2018 750ml",44.99,Bib & Tucker 6 Year Bourbon 750ml,52.99,{'quality': '2 reviews'},,4 out of 9 (44%) of reviewers would recommend this product to a friend.,4.0,44%
Skatterbrain Peanut Butter Whiskey 1.75l,34.99,4.4,436,22,20,21,73,300,Grangestone Rum Finish 750ml,26.99,Ensign Red Peach 1.75L,28.99,Kaniche Perfeccion Rum 750ml,39.99,Redemption High Rye Bourbon 750ml,27.99,Torial Red Blend 750ml,34.99,"{'satisfaction': '93 reviews', 'price': '27 reviews'}",,312 out of 368 (85%) of reviewers would recommend this product to a friend.,312.0,85%
Tincup American Whiskey 1.75l,49.99,4.6,29,0,1,0,8,20,Bib & Tucker 6 Year Bourbon 750ml,52.99,Maker's Mark Bourbon Private Barrel Select 750ml,74.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,De Margerie Grand Cru Brut 750ml,44.99,"Flowers Pinot Noir Sonoma Coast, 2018 750ml",46.99,"{'price': '7 reviews', 'satisfaction': '5 reviews'}",,17 out of 19 (89%) of reviewers would recommend this product to a friend.,17.0,89%
Blue Spot Irish Whiskey 750ml,109.9,4.3,7,1,0,0,1,5,Bud Light 1/2 Keg,49.99,"Amici Cabernet Sauvignon Napa Reserve, 2018 750ml",99.99,"Catena Zapata Nicolas Red, 2015 750ml",99.99,"Chateau Beau-Sejour Becot St Emilion, 2018 750ml",99.99,The Shin Japanese Malt Whisky 15 Year 750ml,99.99,,,,,
Skatterbrain Peanut Butter Whiskey 50ml,0.99,4.4,436,22,20,21,73,300,Skatterbrain Dark Cherry Vanilla Whiskey 50ml,,Skatterbrain Dark Chocolate Banana Whiskey 50ml,,Skatterbrain PB&J Whiskey 50ml,,Shepherd's P'Nutty Peanut Butter Whiskey 50ml,,Caruva Horchata Cream Liqueur 50ml,,"{'satisfaction': '93 reviews', 'price': '27 reviews'}",,312 out of 368 (85%) of reviewers would recommend this product to a friend.,312.0,85%
St George Baller Single Malt Whiskey 750ml,69.99,4.1,10,2,0,0,1,7,Barrell Whiskey Infinite Barrel Project 750ml,69.99,Teeter-Totter Cabernet Sauvignon 750ml,74.99,Swift Single Malt Sauternes Finish 750ml,52.99,Swift Single Malt Texas Whiskey 750ml,45.99,Grolsch Premium Lager 4-15.9oz Bottles,,,,,,
Stillhouse Peach Tea Whiskey 750ml,26.99,4.0,4,0,1,0,1,2,White Claw Variety Pack #1 12pk-12oz Cans,15.99,White Claw SURGE Variety 12pk-12oz Cans,15.99,Cayman Jack Variety 12pk-12oz Cans,18.49,Ensign Red Salted Caramel 750ml,16.99,Borrasca Prosecco Rose 750ml,13.99,{'sweet': '2 reviews'},,3 out of 4 (75%) of reviewers would recommend this product to a friend.,3.0,75%
Green Spot Irish Whiskey 750ml,49.99,4.8,96,1,1,3,10,81,Dalmore 12 Year Sherry Cask Select 750ml,79.99,De Margerie Grand Cru Brut 750ml,44.99,Bib & Tucker 6 Year Bourbon 750ml,52.99,Teeter-Totter Cabernet Sauvignon 750ml,74.99,Fever Tree Indian Tonic Water 4pk -7oz Btl,,"{'satisfaction': '21 reviews', 'price': '7 reviews'}",,45 out of 51 (88%) of reviewers would recommend this product to a friend.,45.0,88%
Revel Stoke Roasted Pecan Whiskey 750ml,16.49,4.4,28,2,1,1,3,21,Skatterbrain Peanut Butter Whiskey 750ml,15.99,Skatterbrain Dark Cherry Vanilla Whiskey 750ml,15.99,Ellington Reserve Salted Caramel Whisky 750ml,13.99,Skatterbrain Dark Chocolate Banana Whiskey 750ml,18.99,Skatterbrain PB&J Whiskey 750ml,18.99,{'satisfaction': '3 reviews'},,12 out of 14 (86%) of reviewers would recommend this product to a friend.,12.0,86%
Powers Irish Whiskey 750ml,28.99,4.7,31,0,0,0,8,23,Kilbrin Irish Whiskey Sherry Cask 750ml,26.99,Kavanagh Toasted French Oak Finish Irish Whiskey 750ml,29.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,Corona Extra 24-12oz Btls,26.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"{'price': '10 reviews', 'satisfaction': '6 reviews'}",,20 out of 22 (91%) of reviewers would recommend this product to a friend.,20.0,91%
Kilbrin 10yr Single Malt Irish Whiskey 750ml,44.99,3.9,9,0,2,0,4,3,Kilbrin Blended Irish Whiskey 1.75L,34.99,Boondocks 8 Yr Port Cask Bourbon 750ml,49.99,Bib & Tucker 6 Year Bourbon 750ml,52.99,Kavanagh Irish Whiskey 1.75L,34.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,{'smooth': '2 reviews'},,5 out of 7 (71%) of reviewers would recommend this product to a friend.,5.0,71%
Rabbit Hole Boxergrail Rye Whiskey 750ml,48.99,4.4,5,0,0,0,3,2,Oregon Spirit Rye Whiskey 750ml,49.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,"Lloyd Chardonnay Carneros, 2019 750ml",39.99,De Margerie Grand Cru Brut 750ml,44.99,El Padrino Blanco Tequila 1.75L,44.99,,,,,
Red Spot Irish Whiskey 750ml,119.9,4.4,10,1,0,0,2,7,Bud Light 1/2 Keg,49.99,Coors Light 1/2 Keg,39.99,Michelob Ultra 1/2 Keg,54.99,"Kosta Browne Pinot Noir Russian River Valley, 2019 750ml",39.97,El Tesoro Extra Anejo Tequila 750ml,24.99,"{'red': '6 reviews', 'yellow': '5 reviews'}",,7 out of 7 (100%) of reviewers would recommend this product to a friend.,7.0,100
Golden State Clear Corn Whiskey 375ml,38.99,5.0,1,0,0,0,0,1,Knight Gabriello Grappa di Nobile 750ml,29.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,Corona Extra 24-12oz Btls,26.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"Lloyd Chardonnay Carneros, 2019 750ml",39.99,,,,,
Leadslingers Whiskey 750ml,37.99,4.2,17,3,0,0,1,13,Wolcott Kentucky Straight Bourbon 750ml,26.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"Lloyd Chardonnay Carneros, 2019 750ml",39.99,Salmon Sancerre Vieilles Vignes 750ml,32.99,{'satisfaction': '6 reviews'},,11 out of 13 (85%) of reviewers would recommend this product to a friend.,11.0,85%
Tullamore Dew 14 Year Single Malt Irish Whiskey 750ml,69.99,5.0,5,0,0,0,0,5,Dalmore 12 Year Sherry Cask Select 750ml,79.99,Shieldaig Speyside Single Malt 18Yr 750ml,69.99,Teeter-Totter Cabernet Sauvignon 750ml,74.99,"Chappellet Cabernet Sauvignon Napa Signature, 2018 750ml",69.99,"Stags' Leap Cabernet Sauvignon Oakville, 2018 750ml",69.99,,,,,
Dogfish Head Cherry Bergamot Whiskey Sour 4pk-12oz cans,12.99,2.8,4,0,2,1,1,0,TRULY Tropical Hard Seltzer Variety 12pk-12oz Cans,15.99,,,,,,,"Olema Rose Cotes De Provence, 2020 750ml",16.99,,,,,
Pikesville Rye Whiskey 110 Proof 750ml,51.99,4.8,28,0,0,1,4,23,,,,,,,,,,,"{'satisfaction': '6 reviews', 'price': '5 reviews'}",,15 out of 17 (88%) of reviewers would recommend this product to a friend.,15.0,88%
Balcones Baby Blue Whiskey 750ml,34.99,4.0,51,6,3,7,6,29,ABK6 VSOP Cognac 750ml,34.99,Swift Single Malt Texas Whiskey 750ml,45.99,George Dickel Single Barrel 750ml,39.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"{'satisfaction': '7 reviews', 'price': '3 reviews'}",,22 out of 34 (65%) of reviewers would recommend this product to a friend.,22.0,65%
Woodinville Straight Bourbon Whiskey 750ml,39.99,4.6,36,0,2,1,6,27,Redemption Wheated Bourbon 750ml,44.99,Bib & Tucker 6 Year Bourbon 750ml,52.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,"{'price': '9 reviews', 'satisfaction': '4 reviews'}",,18 out of 20 (90%) of reviewers would recommend this product to a friend.,18.0,90%
Stellum Rye Whiskey 750ml,54.99,4.6,11,0,0,1,2,8,Stellum Bourbon Whiskey 750ml,54.99,Boondocks 8 Yr Port Cask Bourbon 750ml,49.99,Redemption Wheated Bourbon 750ml,44.99,Maker's Mark Bourbon Private Barrel Select 750ml,74.99,Redemption Rye Rum Cask Finish 750ml,44.99,,,,,
Jim Beam Honey Bourbon Whiskey 750ml,9.99,4.7,129,2,3,6,11,107,Skatterbrain Peanut Butter Whiskey 750ml,15.99,La Vostra Prosecco 750ml,10.99,Samuel Robert Winery Pinot Noir Vintner's Reserve Willamette 750ml,15.99,"Iter Chardonnay California, 2019 750ml",10.99,Buttercream Chardonnay 750ml,13.99,"{'satisfaction': '23 reviews', 'enjoyment': '7 reviews'}",,21 out of 24 (88%) of reviewers would recommend this product to a friend.,21.0,88%
Heaven'S Door Double Barrel Whiskey 750ml,47.99,4.7,21,1,0,0,3,17,,,,,,,,,,,"{'enjoyment': '2 reviews', 'price': '2 reviews'}",,9 out of 10 (90%) of reviewers would recommend this product to a friend.,9.0,90%
Kikori Whiskey 750ml,46.99,4.5,17,1,0,1,3,12,Hatozaki Finest Japanese Whisky 750ml,41.99,Fords Gin 750ml,21.99,Royal Tiger Indian Whisky 750ml,46.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"{'satisfaction': '5 reviews', 'price': '4 reviews'}",,12 out of 14 (86%) of reviewers would recommend this product to a friend.,12.0,86%
Blackened Cask Strength American Whiskey Special Selection 750ml,59.99,5.0,3,0,0,0,0,3,Maker's Mark Bourbon Private Barrel Select 750ml,74.99,Redemption Rye Rum Cask Finish 750ml,44.99,Chestnut Farms Bourbon 750ml,59.99,Bib & Tucker 6 Year Bourbon 750ml,52.99,George Dickel Single Barrel 750ml,39.99,,,,,
Catoctin Creek Roundstone Rye Whiskey 750ml,49.99,5.0,4,0,0,0,0,4,ABK6 VSOP Cognac 750ml,34.99,Wolcott Kentucky Straight Bourbon 750ml,26.99,Redemption Rye 750ml,27.99,Braddock Oak Single Barrel Rye 750ml,39.99,Triple R Russian River Rye Whiskey 750ml,39.99,,,,,
Redemption Bourbon Whiskey 750ml,27.99,4.2,155,6,9,15,46,79,Redemption High Rye Bourbon 750ml,27.99,Wolcott Kentucky Straight Bourbon 750ml,26.99,Luxardo Maraschino Cherries 14.1oz,21.99,Redemption Rye 750ml,27.99,McFarlane's Reserve Kentucky Straight Bourbon 750ml,19.99,"{'price': '24 reviews', 'satisfaction': '18 reviews'}",,99 out of 124 (80%) of reviewers would recommend this product to a friend.,99.0,80%
Swift Single Malt Texas Whiskey 750ml,45.99,3.3,31,7,5,1,7,11,Swift Single Malt Sauternes Finish 750ml,52.99,Creag Isle 12Yr Island Single Malt 750ml,36.99,3 Amigos Anejo Tequila 750ml,35.99,Redemption Wheated Bourbon 750ml,44.99,Oregon Spirit Rye Whiskey 750ml,49.99,"{'smoothness': '9 reviews', 'flavor': '4 reviews'}",,14 out of 26 (54%) of reviewers would recommend this product to a friend.,14.0,54%
Bird Dog Peach Whiskey 50ml,0.99,4.5,26,1,0,1,7,17,Catch Fire Apple & Cinnamon Whisky 50ml,,,,,,,,Maker's Mark Bourbon Private Barrel Select 750ml,74.99,{'satisfaction': '6 reviews'},,16 out of 17 (94%) of reviewers would recommend this product to a friend.,16.0,94%
Tennessee Legend Peanut Butter Cup Whiskey 750ml,25.49,4.2,5,1,0,0,0,4,Coastal Creek Peanut Butter Whiskey 750ml,21.99,Luminar Mezcal Joven 750ml,29.99,Harvester Cabernet Sauvignon Paso Robles 750ml,19.99,Louis Bouillot Perle de Vigne Brut 750ml,19.99,"Courtney Benham Cabernet Terroir Selection, 2018 750ml",19.99,,,,,
Oregon Spirit Wheat Whiskey 750ml,39.99,4.0,45,4,3,4,10,24,Oregon Spirit Straight Bourbon 750ml,36.99,Gray's Town American Whiskey 750ml,32.99,Wolcott Kentucky Straight Bourbon 750ml,26.99,Swift Single Malt Texas Whiskey 750ml,45.99,Darby's Reserve Rye Whiskey 1.75L,39.99,"{'satisfaction': '6 reviews', 'price': '5 reviews'}",{'disappointing': '3 reviews'},28 out of 37 (76%) of reviewers would recommend this product to a friend.,28.0,76%
Kavanagh Single Malt Irish Whiskey 750ml,26.99,3.9,45,2,6,6,11,20,Kavanagh Toasted French Oak Finish Irish Whiskey 750ml,29.99,Kilbrin Blended Irish Whiskey 750ml,16.99,Kavanagh Irish Whiskey 750ml,17.99,Kavanagh Bordeaux Red Wine Cask Irish Whiskey 750ml,29.99,Kavanagh Irish Cream 1.75L,23.99,"{'price': '13 reviews', 'satisfaction': '10 reviews'}",,24 out of 37 (65%) of reviewers would recommend this product to a friend.,24.0,65%
Kavanagh Bordeaux Red Wine Cask Irish Whiskey 750ml,29.99,3.6,11,2,0,2,3,4,Kavanagh Toasted French Oak Finish Irish Whiskey 750ml,29.99,Kilbrin Irish Whiskey Sherry Cask 750ml,26.99,Grangestone Bourbon Cask Finish Single Malt Scotch Whisky 750ml,26.99,Kavanagh Irish Cream 1.75L,23.99,Dunville's Three Crowns Sherry Finished Irish Whiskey 750ml,34.99,{'price': '3 reviews'},,7 out of 10 (70%) of reviewers would recommend this product to a friend.,7.0,70%
Kilbrin Irish Whiskey Sherry Cask 750ml,26.99,4.2,73,1,7,6,18,41,Kilbrin Blended Irish Whiskey 750ml,16.99,McFarlane's Reserve Kentucky Straight Bourbon 750ml,19.99,Grangestone Sherry Finish 750ml,26.99,Grangestone Bourbon Cask Finish Single Malt Scotch Whisky 750ml,26.99,Kavanagh Irish Whiskey 750ml,17.99,"{'price': '12 reviews', 'satisfaction': '11 reviews'}",,54 out of 64 (84%) of reviewers would recommend this product to a friend.,54.0,84%
CALI Whiskey 750ml,29.99,4.7,9,0,0,1,1,7,Cali Riptide Rye Csk Strength Barrrel Select 750ml,32.99,Cali California Sipping Whiskey Barrel Select 750ml,28.99,Cali Mavericks DoubleWood Whiskey Barrel Select 750ml,32.99,Gray's Town American Whiskey 750ml,32.99,Paddleford Creek Small Batch Bourbon 750ml,22.99,,,,,
Glendalough Double Barrel Whiskey 750ml,37.49,4.5,13,1,0,0,2,10,,,,,,,,,,,,,,,
Pinhook Flagship Rye Whiskey 750ml,37.99,4.3,4,0,0,1,1,2,Stellum Rye Whiskey 750ml,54.99,,,,,,,3 Amigos Organic Blanco Tequila 1.75L,64.99,,,,,
Midleton Barry Crockett Whiskey 750ml,249.9,4.6,9,0,0,1,2,6,Chivas Royal Salute 21 Yr 750ml,79.99,,,,,,,Michelob Ultra 24-12oz Btls,19.49,,,,,
Stillhouse Apple Crisp Whiskey 750ml,26.99,4.0,7,0,1,1,2,3,King's Creek Black Label Cider 750ml,14.99,Skatterbrain Dark Cherry Vanilla Whiskey 750ml,15.99,Skatterbrain Dark Chocolate Banana Whiskey 750ml,18.99,Skatterbrain Peanut Butter Whiskey 750ml,15.99,Catch Fire Cinnamon Whisky 750ml,10.99,,,,,
Mellow Corn Whiskey 750ml,14.49,4.6,29,0,0,2,8,19,Southern Shine Original Moonshine 750ml,14.99,"Carmen Gran Reserva Cabernet Sauvignon, 2018 750ml",17.99,Samuel Robert Winery Pinot Noir Vintner's Reserve Willamette 750ml,15.99,Josh Cellars Bourbon Barrel Cabernet Sauvignon Family Reserve 750ml,16.99,Buttercream Chardonnay 750ml,13.99,"{'price': '11 reviews', 'satisfaction': '8 reviews'}",,22 out of 24 (92%) of reviewers would recommend this product to a friend.,22.0,92%
